"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","tissue development","GO:0009888","false","1.7170600418984575e-9","8.765214518229142","2008","52","25","21110","BCL2,MET,CDK4,PDCD4,MYCN,PTEN,SIRT1,BTG2,NOTCH1,ADAM17,BMP7,VIM,CD34,BAX,MMP2,VEGFA,MMP9,KLF4,CXCL10,TGFB1,SIRT2,KDR,IL1B,PPARA,KRAS"
"GO:BP","tube morphogenesis","GO:0035239","false","1.9672813493991462e-9","8.706133525310065","867","52","18","21110","BCL2,MET,MYCN,SIRT1,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B,KRAS"
"GO:BP","developmental process","GO:0032502","false","2.0536734092821417e-9","8.687468620049339","6489","52","41","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,MYCN,PTEN,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CUX1,CYBB,CXCL10,TGFB1,SIRT2,EIF5A2,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","multicellular organismal process","GO:0032501","false","2.239892810618567e-9","8.649772764197408","7716","52","44","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,MYCN,CCND3,PTEN,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,S100P,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","positive regulation of programmed cell death","GO:0043068","false","2.3166119352885284e-9","8.635146710481907","522","52","15","21110","BCL2,PDCD4,PTEN,E2F3,SIRT1,NOTCH1,PEA15,E2F1,BMP7,BAX,CDKN2A,MMP2,MMP9,TGFB1,SIRT2"
"GO:BP","regulation of primary metabolic process","GO:0080090","false","3.1124100654705923e-9","8.50690318885497","5836","52","39","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,TGIF1,E2F1,BMP7,VIM,BAX,HPRT1,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of protein metabolic process","GO:0051246","false","3.6149463715786138e-9","8.441898141163431","2496","52","27","21110","CDH1,BCL2,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,CCNG1,ADAM17,BMP7,VIM,BAX,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,KRAS"
"GO:BP","response to lipid","GO:0033993","false","4.944066832810719e-9","8.305915667182038","916","52","18","21110","BCL2,CDK4,PDCD4,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,VIM,MMP2,STAT3,KLF4,CYBB,CXCL10,TGFB1,PER1,IL1B,PPARA"
"GO:BP","protein phosphorylation","GO:0006468","false","5.457779819075006e-9","8.262983988873078","1547","52","22","21110","BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,TGFB1,SIRT2,MAP3K14,KDR,IL1B,KRAS"
"GO:BP","mitotic cell cycle phase transition","GO:0044772","false","5.9416144048085985e-9","8.226095536190664","455","52","14","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,CCNG1,ADAM17,E2F1,CDKN2A,KLF4,TGFB1,SIRT2"
"GO:BP","response to organic cyclic compound","GO:0014070","false","6.9659071978080015e-9","8.157022315658484","935","52","18","21110","CDH1,BCL2,CDK4,SIRT1,BTG2,NOTCH1,PEA15,BMP7,MMP2,ELAVL4,STAT3,CYBB,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of nervous system development","GO:0051960","false","7.083607228253898e-9","8.149745527568216","461","52","14","21110","CDH1,RAB21,MYCN,PTEN,BTG2,NOTCH1,E2F1,BMP7,VEGFA,CUX1,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","cellular response to growth factor stimulus","GO:0071363","false","7.362379717923793e-9","8.132981787385647","680","52","16","21110","PDCD4,FMOD,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,VEGFA,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,KDR,IL1B,PPARA"
"GO:BP","central nervous system development","GO:0007417","false","8.662002691707131e-9","8.062381685649656","1092","52","19","21110","CDH1,BCL2,MYCN,PTEN,BTG2,NOTCH1,CCNG1,E2F1,BMP7,VIM,XRN2,BAX,HPRT1,ELAVL4,STAT3,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","phosphorylation","GO:0016310","false","1.1057212290482916e-8","7.956354352187277","1787","52","23","21110","BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,TGFB1,SIRT2,MAP3K14,KDR,IL1B,KRAS"
"GO:BP","regulation of macromolecule metabolic process","GO:0060255","false","1.2207603941890678e-8","7.913369569218946","6816","52","41","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,BAX,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of biosynthetic process","GO:0009889","false","1.3884545483048032e-8","7.857468332509693","4177","52","33","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,CD34,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","response to growth factor","GO:0070848","false","1.4085978834202157e-8","7.851212968520438","710","52","16","21110","PDCD4,FMOD,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,VEGFA,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,KDR,IL1B,PPARA"
"GO:BP","G1/S transition of mitotic cell cycle","GO:0000082","false","1.526938344666103e-8","7.816178498707745","230","52","11","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,ADAM17,E2F1,CDKN2A,KLF4"
"GO:BP","regulation of cell cycle","GO:0051726","false","1.572147632550642e-8","7.803506673950815","1130","52","19","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,CCNG1,ADAM17,E2F1,BMP7,BAX,CDKN2A,STAT3,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","response to external stimulus","GO:0009605","false","1.748453344782214e-8","7.757345951787089","2900","52","28","21110","CDH1,BCL2,MET,CDK4,PDCD4,PTEN,SIRT1,BTG2,NOTCH1,ADAM17,BMP7,VIM,CD34,BAX,MMP2,VEGFA,MMP9,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,KDR,IL1B,PPARA"
"GO:BP","regulation of macromolecule biosynthetic process","GO:0010556","false","2.1482994734915242e-8","7.667905177991455","3958","52","32","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","regulation of gene expression","GO:0010468","false","2.2522875912797064e-8","7.647376155858268","5491","52","37","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,ADAM17,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA,KRAS"
"GO:BP","negative regulation of cell death","GO:0060548","false","2.312345786728254e-8","7.63594722127269","1005","52","18","21110","BCL2,MET,PDCD4,SIRT1,BTG2,NOTCH1,CCNG1,PEA15,BMP7,CD34,BAX,VEGFA,MMP9,KLF4,KDR,IL1B,PPARA,KRAS"
"GO:BP","generation of neurons","GO:0048699","false","2.402243811274254e-8","7.619382916784276","1488","52","21","21110","CDH1,GRM7,BCL2,MET,RAB21,MYCN,PTEN,BTG2,NOTCH1,BMP7,VIM,XRN2,BAX,HPRT1,MMP2,VEGFA,ELAVL4,STAT3,KLF4,CUX1,TGFB1"
"GO:BP","regulation of metabolic process","GO:0019222","false","2.420774609513255e-8","7.616045644429165","7345","52","42","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA,KRAS"
"GO:BP","response to peptide","GO:1901652","false","2.5251048817092226e-8","7.597720578495185","507","52","14","21110","CDK4,CCND3,SIRT1,BTG2,NOTCH1,BMP7,VIM,MMP2,MMP9,STAT3,CYBB,TGFB1,IL1B,PPARA"
"GO:BP","regulation of phosphate metabolic process","GO:0019220","false","2.9409862979557332e-8","7.531506998864599","1333","52","20","21110","BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,SIRT2,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of phosphorus metabolic process","GO:0051174","false","2.9811871607280296e-8","7.525610757841953","1334","52","20","21110","BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,SIRT2,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of phosphorylation","GO:0042325","false","3.381156429619231e-8","7.470934736081652","1181","52","19","21110","BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,SIRT2,KDR,IL1B,KRAS"
"GO:BP","morphogenesis of an epithelium","GO:0002009","false","4.22318445021193e-8","7.3743599500787935","527","52","14","21110","BCL2,MET,MYCN,PTEN,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,KLF4,CXCL10,TGFB1,KDR,KRAS"
"GO:BP","mitotic cell cycle process","GO:1903047","false","4.380641145064022e-8","7.358462322056191","766","52","16","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,CCNG1,ADAM17,E2F1,BMP7,CDKN2A,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","regulation of mitotic cell cycle phase transition","GO:1901990","false","4.381695362266069e-8","7.358357820085649","334","52","12","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNG1,ADAM17,E2F1,CDKN2A,KLF4,TGFB1,SIRT2"
"GO:BP","nervous system development","GO:0007399","false","4.52465537455765e-8","7.344414493724555","2547","52","26","21110","CDH1,GRM7,BCL2,MET,RAB21,MYCN,PTEN,BTG2,NOTCH1,CCNG1,E2F1,BMP7,VIM,XRN2,BAX,HPRT1,MMP2,VEGFA,ELAVL4,STAT3,KLF4,CUX1,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","negative regulation of programmed cell death","GO:0043069","false","4.753972423293875e-8","7.322943341843437","905","52","17","21110","BCL2,MET,PDCD4,SIRT1,BTG2,NOTCH1,CCNG1,PEA15,BMP7,BAX,VEGFA,MMP9,KLF4,KDR,IL1B,PPARA,KRAS"
"GO:BP","positive regulation of cell migration","GO:0030335","false","4.7868274842357706e-8","7.319952224073206","532","52","14","21110","BCL2,MET,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","cell cycle G1/S phase transition","GO:0044843","false","5.734073385505147e-8","7.241536753190024","260","52","11","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,ADAM17,E2F1,CDKN2A,KLF4"
"GO:BP","cellular response to stimulus","GO:0051716","false","5.799237509365298e-8","7.2366291042377355","7521","52","42","21110","CDH1,GRM7,BCL2,MET,CDK4,PDCD4,RAB21,CCND3,CDC25A,FMOD,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,PEA15,E2F1,BMP7,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of protein phosphorylation","GO:0001932","false","6.704605509485622e-8","7.173626770399069","1072","52","18","21110","BCL2,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,SIRT2,KDR,IL1B,KRAS"
"GO:BP","epithelium development","GO:0060429","false","6.91594203850873e-8","7.1601486551409295","1231","52","19","21110","BCL2,MET,MYCN,PTEN,NOTCH1,ADAM17,BMP7,VIM,CD34,BAX,MMP2,VEGFA,MMP9,KLF4,CXCL10,TGFB1,KDR,IL1B,KRAS"
"GO:BP","regulation of cell migration","GO:0030334","false","6.924962798583576e-8","7.159582555319582","927","52","17","21110","CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","negative regulation of nitrogen compound metabolic process","GO:0051172","false","7.024273745730977e-8","7.153398571711322","2374","52","25","21110","MYB,PDCD4,CCND3,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CD34,BAX,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","tube development","GO:0035295","false","7.809156419126183e-8","7.107395878069679","1082","52","18","21110","BCL2,MET,MYCN,SIRT1,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B,KRAS"
"GO:BP","negative regulation of macromolecule metabolic process","GO:0010605","false","8.205878681622596e-8","7.085874908072413","3342","52","29","21110","MYB,PDCD4,MYCN,CCND3,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,BAX,CDKN2A,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,KDR,IL1B,PPARA"
"GO:BP","positive regulation of cell motility","GO:2000147","false","9.001399720462017e-8","7.0456899523821415","558","52","14","21110","BCL2,MET,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","cell cycle phase transition","GO:0044770","false","9.436907959676582e-8","7.025170280704295","560","52","14","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,CCNG1,ADAM17,E2F1,CDKN2A,KLF4,TGFB1,SIRT2"
"GO:BP","regulation of cellular process","GO:0050794","false","9.666094288525822e-8","7.014748972823587","11108","52","49","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,TGIF1,PEA15,E2F1,BMP7,VIM,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CUX1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","cellular response to hypoxia","GO:0071456","false","1.0238429969820775e-7","6.989766635911042","140","52","9","21110","BCL2,SIRT1,NOTCH1,E2F1,BMP7,CD34,VEGFA,CYBB,SIRT2"
"GO:BP","negative regulation of cell development","GO:0010721","false","1.1312428993529742e-7","6.946444133781436","277","52","11","21110","CDH1,MYCN,PTEN,BTG2,NOTCH1,BMP7,CDKN2A,VEGFA,TGFB1,SIRT2,IL1B"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","1.1570532333920828e-7","6.936646659685588","2890","52","27","21110","GRM7,BCL2,MET,CDK4,PDCD4,CCND3,FMOD,PTEN,CCNE1,SIRT1,NOTCH1,ADAM17,PEA15,BMP7,VIM,BAX,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,SIRT2,KDR,IL1B,PPARA"
"GO:BP","signaling","GO:0023052","false","1.1668661855410982e-7","6.932978945337009","6493","52","39","21110","CDH1,GRM7,BCL2,MET,CDK4,PDCD4,RAB21,CCND3,FMOD,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,ADAM17,PEA15,E2F1,BMP7,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","1.187040942644185e-7","6.9255343013842525","1110","52","18","21110","CDH1,BCL2,PDCD4,MYCN,PTEN,BTG2,NOTCH1,ADAM17,BMP7,CD34,CDKN2A,MMP2,KLF4,CXCL10,TGFB1,SIRT2,IL1B,PPARA"
"GO:BP","regulation of protein serine/threonine kinase activity","GO:0071900","false","1.2240643832245294e-7","6.912195738608942","365","52","12","21110","PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,CDKN2A,VEGFA,IL1B"
"GO:BP","negative regulation of RNA metabolic process","GO:0051253","false","1.2267128375725618e-7","6.911257089802425","1443","52","20","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","macromolecule biosynthetic process","GO:0009059","false","1.3052252284561774e-7","6.884314540405604","4824","52","34","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,VIM,XRN2,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","positive regulation of locomotion","GO:0040017","false","1.3069915413577877e-7","6.88372722309545","574","52","14","21110","BCL2,MET,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","cell cycle","GO:0007049","false","1.4095863291092464e-7","6.850908320922101","1825","52","22","21110","BCL2,MYB,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,BTG2,CCNG1,GTF2B,ADAM17,E2F1,BMP7,BAX,CDKN2A,STAT3,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","negative regulation of neurogenesis","GO:0050768","false","1.6878082320401395e-7","6.77267689923757","148","52","9","21110","CDH1,MYCN,PTEN,BTG2,NOTCH1,BMP7,TGFB1,SIRT2,IL1B"
"GO:BP","cellular response to decreased oxygen levels","GO:0036294","false","1.6878082320401395e-7","6.77267689923757","148","52","9","21110","BCL2,SIRT1,NOTCH1,E2F1,BMP7,CD34,VEGFA,CYBB,SIRT2"
"GO:BP","response to stimulus","GO:0050896","false","1.694344013236588e-7","6.7709984075341145","9081","52","45","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,CCND3,CDC25A,FMOD,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,PEA15,E2F1,BMP7,VIM,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,S100P,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","false","1.7626494254834427e-7","6.7538340562303665","709","52","15","21110","BCL2,PDCD4,PTEN,E2F3,BTG2,NOTCH1,E2F1,BMP7,BAX,CDKN2A,STAT3,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","cellular nitrogen compound biosynthetic process","GO:0044271","false","1.8019486352486355e-7","6.744257592794257","4878","52","34","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,HPRT1,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,IL1B,PPARA"
"GO:BP","regulation of cell motility","GO:2000145","false","1.869643532597391e-7","6.728241188427807","988","52","17","21110","CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","head development","GO:0060322","false","1.9761707673041427e-7","6.70417552933673","848","52","16","21110","CDH1,BCL2,PTEN,BTG2,NOTCH1,CCNG1,E2F1,BMP7,XRN2,BAX,HPRT1,MMP2,ELAVL4,TGFB1,SIRT2,KRAS"
"GO:BP","positive regulation of developmental process","GO:0051094","false","2.009045839694209e-7","6.697010153993847","1310","52","19","21110","BCL2,RAB21,SIRT1,NOTCH1,E2F1,BMP7,CD34,BAX,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CYBB,TGFB1,SIRT2,KDR,IL1B,KRAS"
"GO:BP","cell communication","GO:0007154","false","2.059033626583193e-7","6.686336560754346","6604","52","39","21110","CDH1,GRM7,BCL2,MET,CDK4,PDCD4,RAB21,CCND3,FMOD,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,ADAM17,PEA15,E2F1,BMP7,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","response to stress","GO:0006950","false","2.139854796328513e-7","6.669615695479218","4017","52","31","21110","BCL2,MET,PDCD4,PTEN,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,E2F1,BMP7,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,STAU1,KDR,IL1B,PPARA"
"GO:BP","negative regulation of DNA-templated transcription","GO:0045892","false","2.2003638152640928e-7","6.657505505587545","1317","52","19","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","negative regulation of nucleic acid-templated transcription","GO:1903507","false","2.258071843147323e-7","6.646262244613845","1319","52","19","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","regulation of catabolic process","GO:0009894","false","2.3620196965295012e-7","6.6267164851905775","1003","52","17","21110","CDH1,BCL2,MET,CDK4,PTEN,SIRT1,BTG2,E2F1,VIM,BAX,CDKN2A,ELAVL4,STAT3,SIRT2,KDR,IL1B,PPARA"
"GO:BP","negative regulation of nervous system development","GO:0051961","false","2.4106352563932627e-7","6.617868496017823","154","52","9","21110","CDH1,MYCN,PTEN,BTG2,NOTCH1,BMP7,TGFB1,SIRT2,IL1B"
"GO:BP","regulation of cell cycle process","GO:0010564","false","2.4522752510445806e-7","6.610430784846618","726","52","15","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,SIRT1,CCNG1,ADAM17,E2F1,BMP7,CDKN2A,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","cell migration","GO:0016477","false","2.600696400899954e-7","6.584910343347984","1505","52","20","21110","CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,CD34,BAX,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,S100P,KDR,IL1B"
"GO:BP","positive regulation of gene expression","GO:0010628","false","2.6130521379697515e-7","6.582851924751564","1165","52","18","21110","MYCN,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,VIM,CD34,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CYBB,TGFB1,EIF5A2,IL1B,KRAS"
"GO:BP","negative regulation of RNA biosynthetic process","GO:1902679","false","2.703348517818165e-7","6.568097961105503","1333","52","19","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","branching morphogenesis of an epithelial tube","GO:0048754","false","2.865203010837844e-7","6.542844601144027","157","52","9","21110","BCL2,MET,MYCN,NOTCH1,BMP7,VEGFA,TGFB1,KDR,KRAS"
"GO:BP","regulation of cellular biosynthetic process","GO:0031326","false","2.9077816882887996e-7","6.536438202740982","4064","52","31","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,CD34,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,IL1B,PPARA"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","2.9613200188814687e-7","6.528514657479192","1174","52","18","21110","SIRT1,NOTCH1,CCNG1,ADAM17,BMP7,CD34,MMP2,VEGFA,MMP9,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,KDR,IL1B,PPARA"
"GO:BP","vasculature development","GO:0001944","false","3.0227570561569773e-7","6.519596756365119","737","52","15","21110","PDCD4,SIRT1,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B"
